desc	ogs	musDom	gloMor	droMel	droYak	droAna	droPse	droWil	droMoj	droVir	anoGam	anoDar	anoSte	aedAeg	culQui
none	24888	10	0	4	5	2	4	2	2	2	1	0	0	0	0
none	24901	1	1	1	1	1	0	1	1	1	0	0	0	0	1
none	24907	1	1	1	1	1	1	2	1	1	3	1	1	1	1
none	24911	1	0	1	1	1	1	1	1	1	1	1	1	1	2
none	24919	1	0	1	1	0	1	1	0	1	1	1	1	1	1
none	24920	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	24921	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	24922.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	24922.2	1	1	1	2	1	1	1	1	1	1	1	1	1	21
none	24923.1	0	1	1	1	0	0	1	0	0	1	1	1	1	1
none	24923.2	2	3	2	3	8	4	9	3	4	1	1	1	1	1
none	24925	1	1	2	3	2	2	2	2	2	1	1	1	2	2
none	24927	1	1	1	1	1	3	1	1	1	1	1	1	1	1
none	24931	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	24932	0	0	1	1	2	1	1	1	1	0	1	0	1	1
none	24933	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	24934	1	1	1	1	1	2	1	1	1	1	1	1	1	1
none	24936	1	0	1	1	1	1	1	1	1	1	1	0	1	2
none	24939	1	0	1	1	2	1	1	1	1	1	1	0	1	1
none	24941	1	2	1	1	1	1	1	1	1	1	1	2	1	4
none	24942	1	1	1	1	1	1	1	1	1	3	3	2	2	1
none	24949	2	2	1	1	3	1	1	2	2	1	2	1	1	1
none	24951	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	24954	1	0	1	1	1	1	1	1	2	1	1	1	1	1
none	24955	1	0	1	1	1	1	1	1	1	1	1	1	0	1
none	24969	1	1	1	2	1	1	1	1	1	1	1	1	1	2
none	24971	1	1	1	1	1	1	1	1	1	1	1	0	0	1
none	24973	3	2	2	2	2	2	2	2	2	1	1	1	1	1
none	24974	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	24980	6	3	2	3	2	2	4	4	4	5	4	6	4	6
none	24986	0	1	1	1	2	0	1	1	1	1	1	3	1	2
none	24989	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	24999	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	250	1	2	1	1	1	1	1	3	1	1	1	1	1	1
none	25008.1	1	0	1	1	1	1	1	1	1	1	1	0	1	1
none	25008.2	1	1	1	1	1	1	1	1	1	3	2	1	2	2
none	2501	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	25012	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	2502	0	0	0	0	1	0	0	0	0	0	0	1	0	1
none	25022	1	2	1	1	1	1	1	1	1	2	1	1	2	1
none	25023.1	1	1	1	1	1	1	1	1	1	1	2	1	2	1
none	25023.2	1	1	2	2	1	2	2	2	2	1	1	1	1	2
none	25025	1	1	1	2	1	1	1	1	1	1	1	0	10	1
none	2503	2	2	2	2	2	2	2	2	2	3	1	0	4	2
none	25031	1	1	1	1	1	1	0	1	1	1	1	1	1	1
none	25033	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25034	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	25035	1	1	1	1	1	1	1	1	1	1	1	1	0	1
none	25036	0	0	0	0	0	0	0	1	0	1	1	1	0	0
none	25037	1	2	1	1	1	1	1	1	1	1	1	1	2	1
none	25039	1	1	1	1	1	1	1	1	1	1	1	1	3	3
none	25046	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25055	1	1	0	0	0	0	0	0	0	0	1	1	1	1
none	25056	2	4	1	1	1	1	1	1	1	1	1	1	1	1
none	25060	1	1	1	1	1	1	1	1	1	1	1	1	0	1
none	25064	1	1	1	1	1	1	2	1	1	3	0	1	1	1
none	25066	1	1	1	1	1	1	1	1	1	0	1	1	1	1
none	25074	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	25080	1	1	2	2	2	3	3	2	2	1	1	1	1	1
none	25084	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25086	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	25090	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	25092	1	1	1	1	1	1	1	1	1	2	0	1	0	0
none	25098	1	1	1	1	1	1	1	1	1	1	1	0	1	1
none	25101	0	1	1	1	1	1	1	1	1	1	0	0	1	2
none	25106.1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
none	25106.2	0	0	1	0	0	0	0	0	0	2	0	1	1	1
none	25112	1	0	0	0	0	0	0	0	0	0	0	0	2	0
none	25114	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	25117	1	0	1	1	1	1	1	1	1	1	1	1	1	0
none	25118	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	25124	2	1	1	1	1	1	1	1	1	1	1	0	2	0
none	25127	1	1	1	1	1	1	1	1	1	1	1	1	0	1
none	25128	1	1	1	1	1	1	1	2	2	1	1	1	1	1
none	25132	1	1	1	1	1	1	1	1	1	1	1	1	1	7
none	25135	2	4	6	6	8	5	9	2	2	3	2	2	3	3
none	25138	1	1	0	0	0	0	0	0	0	2	1	2	2	2
none	25139	1	2	1	1	1	2	1	1	1	1	1	1	2	2
none	25140	2	1	1	1	1	1	1	1	1	2	1	0	1	2
none	25144	7	2	2	2	2	2	2	2	2	3	1	2	2	2
none	25145	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	25150	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25151	1	2	0	0	0	0	0	0	0	2	2	2	2	2
none	25154	1	2	1	1	3	1	1	1	1	1	1	1	2	1
none	25155	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	25159	1	1	1	2	1	1	1	1	1	1	1	2	2	6
none	2516	1	0	1	2	1	1	1	1	1	1	0	1	1	1
none	25162	1	0	0	0	0	0	0	0	0	2	1	2	3	1
none	25163	1	1	1	1	1	11	1	1	1	1	1	1	1	0
none	25164	3	3	4	3	3	3	6	5	4	4	2	2	1	1
none	25168	1	2	1	1	1	1	1	1	1	1	1	1	1	2
none	25169	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	25172	1	2	1	1	2	5	1	1	1	1	0	1	1	1
none	25173	1	1	1	1	1	1	1	1	1	1	1	1	1	3
none	25174	1	1	1	1	1	1	1	1	1	1	1	1	2	9
none	25181	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	25182	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	25183	1	1	1	1	1	1	1	1	1	1	1	1	0	1
none	25185	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25188	1	1	1	1	1	1	1	1	1	1	1	0	1	1
none	25191.1	1	1	1	1	1	1	1	1	1	1	1	1	1	3
none	25191.2	0	1	0	0	0	0	0	0	0	2	3	2	1	2
none	25192	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	25194.1	2	5	2	2	2	2	2	2	2	6	2	4	1	1
none	25194.2	3	1	1	1	1	2	1	1	1	1	1	1	1	1
none	25195	1	1	1	1	1	1	1	1	2	1	1	1	2	1
none	25196	1	1	1	1	0	1	1	1	1	1	1	1	1	1
none	2520	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	25204	3	3	2	2	6	1	2	1	1	1	1	1	1	1
none	25207	1	1	1	1	2	1	1	1	1	1	1	1	1	1
none	25208	0	1	1	2	1	1	1	1	1	0	1	1	0	0
none	2521	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25212	1	2	1	1	1	1	1	1	1	0	0	1	0	1
none	25214	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	25216	1	1	1	2	1	1	1	1	1	1	1	1	3	1
none	25218	1	2	1	1	2	1	1	1	1	1	1	1	1	2
none	25221	1	1	1	1	1	1	1	1	1	1	1	2	1	1
none	25223	1	1	1	1	1	2	1	1	1	1	1	1	1	1
none	25224	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	25227	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25231	2	3	1	1	1	1	1	1	1	2	2	2	2	6
none	25234.1	1	0	1	0	0	1	0	0	0	1	1	1	1	1
none	25234.2	1	1	2	2	2	1	2	2	2	1	1	1	1	1
none	25235	1	1	1	1	1	2	1	2	2	1	1	1	1	1
none	25236	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25237	1	1	1	1	1	1	1	1	2	1	1	1	1	1
none	25242	1	1	1	1	1	2	1	1	1	1	1	0	1	1
none	2525.1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
none	2525.2	1	2	1	1	1	1	1	1	1	2	3	2	2	2
none	25253	1	1	1	1	1	3	1	1	1	1	1	1	1	1
none	25254	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	25259	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	2526	1	5	1	1	1	2	1	1	1	1	1	1	1	2
none	25262	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25266	2	0	1	1	1	1	1	1	1	1	1	1	1	2
none	25268	1	1	1	1	1	1	1	1	2	1	1	1	1	1
none	2527	0	1	0	0	0	0	0	0	0	0	0	3	2	2
none	25271	1	1	1	1	1	1	1	2	2	1	1	1	1	1
none	25272	0	0	0	1	1	1	1	1	1	0	0	1	0	1
none	25275	3	3	2	2	2	2	7	5	3	1	2	1	1	1
none	25279	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	25280	1	2	1	1	1	3	2	1	1	1	1	1	1	2
none	25282.1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
none	25282.2	1	1	1	1	1	1	1	1	1	1	1	2	2	1
none	25283	1	1	1	1	1	1	1	1	1	1	1	1	0	0
none	25286	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25290	1	2	1	1	1	1	1	1	1	1	1	1	1	0
none	253	0	1	0	0	0	0	0	0	0	0	0	0	1	0
none	2530	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25302	1	1	1	1	1	1	1	1	1	1	1	2	1	1
none	25304	3	1	1	1	1	1	1	1	1	1	1	1	2	1
none	25306	1	1	1	3	1	1	1	1	1	1	2	1	2	1
none	25307	1	0	1	1	1	1	1	1	1	2	2	2	2	2
none	25310	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	25317	1	1	1	1	1	1	3	1	1	1	1	1	1	1
none	25319	1	1	1	1	1	1	1	1	1	1	1	0	1	1
none	25321	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	25328	6	1	2	2	1	1	2	5	4	1	1	1	1	0
none	25330	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25331	1	0	1	1	1	1	1	1	1	1	1	1	2	1
none	25334	1	1	1	1	1	1	2	1	1	1	1	1	1	1
none	25335	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	2534	1	1	1	1	1	2	1	1	1	1	1	1	1	1
none	25340	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25346	0	0	1	1	1	1	1	0	1	3	2	2	5	1
none	25349	1	2	1	1	1	1	1	1	1	1	1	1	3	1
none	2535	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25352	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	25357	1	3	1	1	1	4	1	1	2	1	1	1	1	1
none	25372	3	1	2	2	2	2	2	2	2	1	1	1	1	1
none	25377	1	1	1	1	1	1	1	1	1	4	3	2	3	3
none	25379	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	25385	1	1	1	1	2	0	1	1	1	1	1	1	1	1
none	25386	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	25391	0	1	0	0	0	0	0	0	0	1	1	1	1	1
none	25392	2	2	1	1	1	1	1	2	1	1	1	1	1	1
none	25395	1	1	1	2	1	1	1	1	1	1	1	1	1	2
none	25396	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25398	1	1	1	1	1	1	1	1	1	1	1	2	1	1
none	25399	1	1	1	1	1	1	1	1	1	1	0	1	1	2
none	254	1	1	1	1	1	1	1	2	1	1	1	1	0	1
none	25403	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25406	2	1	3	2	2	3	2	2	1	1	2	1	1	2
none	25414	1	2	1	1	1	1	1	1	1	1	1	1	1	2
none	25415	0	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25416	3	0	1	1	1	1	1	1	1	1	1	1	1	1
none	25417	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25419	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	2542	19	7	13	13	13	14	16	14	13	8	11	9	13	19
none	2543	1	1	1	1	1	1	2	1	1	2	2	2	3	2
none	25436	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25439	0	0	1	1	1	1	1	1	1	0	0	0	1	0
none	25448	1	1	1	1	1	1	1	1	1	1	1	2	1	1
none	2545	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25451	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25452	2	1	1	1	1	1	1	1	1	1	1	0	2	1
none	2546	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25461	1	1	1	1	1	1	1	1	0	0	1	1	1	1
none	25466	3	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25478	0	1	0	0	0	0	0	0	0	0	0	0	1	1
none	25479	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	2548	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	25489	1	1	1	1	1	3	1	1	1	1	1	1	1	2
none	25491	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	25493	0	0	0	0	0	1	0	0	0	1	0	0	0	0
none	25495	1	2	1	1	1	7	4	1	1	1	1	1	1	1
none	25497	1	1	1	1	1	1	1	1	1	1	1	2	2	1
none	25500	3	1	1	1	1	1	1	1	1	2	2	3	2	3
none	25501	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25503	1	1	0	0	0	0	0	0	0	1	1	1	1	1
none	25510	1	1	1	1	1	1	1	1	1	2	1	1	2	1
none	25511	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25515.1	1	1	1	1	1	2	1	1	1	1	2	1	1	2
none	25515.2	0	1	1	1	1	1	1	1	1	1	0	0	2	0
none	25520	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25523	11	1	3	3	3	4	3	4	4	1	1	0	3	6
none	25525	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25526	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25527	1	1	1	1	1	1	1	1	1	1	1	1	1	0
none	25528	1	1	1	1	1	1	1	1	1	1	1	1	2	2
none	25536	1	1	1	1	1	1	1	1	1	1	1	0	1	1
none	25539	1	1	2	1	1	1	1	1	1	1	1	1	2	1
none	25545	1	1	1	0	1	1	1	1	1	1	0	1	1	1
none	25546	1	3	1	1	1	1	1	1	1	1	1	1	2	2
none	25547	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25549.1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
none	25549.2	2	1	1	1	1	1	2	2	1	1	1	1	2	1
none	25553	1	1	1	1	1	1	1	1	1	3	3	3	3	4
none	25554	2	2	1	1	1	1	1	1	1	1	1	1	1	1
none	25556	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	25559	1	0	1	1	1	1	1	1	1	2	1	1	1	1
none	25562	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25565	1	0	0	0	0	0	0	0	0	0	0	0	0	1
none	25568	1	1	1	1	1	1	1	1	1	1	1	1	1	0
none	25569	5	3	0	0	0	0	0	0	1	0	0	0	0	1
none	25571	1	3	1	1	1	1	1	1	1	1	1	1	2	4
none	25573	0	0	1	0	1	1	0	0	0	1	0	1	1	1
none	25583	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25584	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25587	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	25588	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	2559	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25592	1	1	1	1	0	1	1	1	1	1	1	1	1	1
none	25595	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	256	1	1	1	1	2	1	1	1	1	1	1	1	0	1
none	2560	2	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25603	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25604	0	0	0	1	1	0	0	1	0	0	0	0	0	1
none	25608	1	1	1	2	1	1	1	1	1	1	1	1	1	2
none	2561	1	1	1	1	1	1	1	1	2	1	1	1	1	1
none	25613	1	1	1	3	1	0	3	1	1	1	1	1	1	1
none	25614	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25615	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	25617	13	2	1	1	1	1	1	1	1	1	1	1	1	2
none	25629	1	1	1	1	1	1	1	1	1	1	1	0	1	1
none	25630	1	1	1	1	1	1	2	1	1	2	2	2	2	2
none	25632	1	1	1	1	1	2	1	1	1	1	1	1	1	2
none	25634	2	2	1	1	1	1	1	1	1	1	1	1	0	4
none	25641	0	0	0	1	1	1	1	1	1	1	0	1	2	1
none	25642	1	1	1	1	1	1	1	1	1	1	4	2	1	1
none	25643	3	1	1	1	2	1	1	1	1	1	1	1	1	1
none	25644	1	0	1	1	1	0	0	0	0	0	0	0	0	1
none	25645.1	1	0	1	1	1	1	1	1	1	1	1	1	2	2
none	25645.2	2	1	1	1	1	1	1	1	0	1	1	1	1	1
none	25646	2	1	1	1	1	1	1	1	1	1	1	1	2	1
none	25648	1	1	1	1	1	1	1	1	1	1	1	1	1	8
none	25653	1	1	1	1	2	1	1	1	1	2	0	1	2	2
none	25657	1	1	1	1	2	1	1	1	1	1	1	1	2	1
none	25662	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25669	2	1	2	2	2	3	2	2	2	1	1	0	1	1
none	25675	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25677	1	1	1	2	1	1	1	1	1	1	1	1	1	1
none	25678	1	0	4	4	4	4	4	5	5	1	1	1	1	0
none	25680	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	25681	1	1	1	1	1	0	1	1	1	1	1	1	1	6
none	25684	1	1	2	1	1	1	1	1	1	1	0	1	0	0
none	25688	1	1	1	1	1	1	1	1	1	1	0	0	1	1
none	25690	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25693	1	1	1	2	1	1	1	1	1	1	1	1	0	1
none	25698	1	2	1	1	1	1	1	1	1	2	1	1	1	2
none	2570	1	1	1	1	1	2	1	1	1	1	1	1	1	2
none	25705	2	1	1	1	1	1	1	1	1	2	1	2	2	1
none	25707	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25710	1	1	1	1	1	1	1	1	1	1	0	1	2	1
none	25713	1	1	1	1	1	2	1	1	1	1	1	1	1	1
none	25719	1	1	1	1	1	2	1	1	1	1	1	1	1	1
none	25723.1	10	10	8	8	8	8	10	7	9	6	6	7	8	8
none	25723.2	1	1	1	1	1	1	1	1	1	5	3	2	3	11
none	25725	1	4	1	1	1	1	2	1	1	2	2	2	2	3
none	25727	1	1	1	1	1	2	1	1	1	1	1	1	1	1
none	25729	1	3	1	1	1	1	1	1	1	2	1	1	1	2
none	25730	0	0	1	1	1	0	0	0	0	0	1	0	0	0
none	25733	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	25734.1	1	0	2	1	2	2	2	2	2	2	0	2	1	1
none	25734.2	1	0	1	0	1	0	0	0	1	1	1	1	1	0
none	25735	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25737	2	1	1	1	1	1	1	1	1	1	1	1	2	1
none	2574	0	0	0	0	0	1	0	0	0	0	0	1	2	0
none	25754	1	1	1	2	1	1	1	1	1	1	0	1	1	1
none	25757	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25763	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	25767	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25771.1	0	1	0	0	0	0	0	0	0	1	0	1	0	0
none	25771.2	1	1	0	1	1	0	2	1	1	1	1	1	1	1
none	25772	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	25773	2	2	2	2	2	3	1	2	2	2	1	1	1	1
none	25784	1	1	1	1	1	2	1	1	1	1	1	1	1	1
none	2579	2	1	1	1	1	1	1	1	2	1	1	1	1	2
none	25790	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	25792	1	1	1	1	1	1	1	1	1	1	1	0	1	2
none	25795	2	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25797	1	1	1	1	1	1	1	1	1	1	1	3	1	3
none	258	1	1	1	1	1	0	1	1	1	1	1	1	1	1
none	25804	1	1	1	1	1	1	1	1	1	1	1	2	1	2
none	25805	0	1	0	0	0	0	0	0	0	1	0	2	0	0
none	2581	1	1	1	1	1	1	1	1	1	3	1	1	2	1
none	25811	1	1	1	1	1	1	2	1	1	1	0	0	1	0
none	25820	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	25822	1	3	1	1	1	1	1	1	1	1	1	1	1	1
none	25827	1	2	1	1	1	2	1	1	1	1	1	1	1	1
none	25830	1	0	1	1	1	1	1	1	1	1	1	1	2	2
none	25839	1	1	1	0	0	0	0	0	0	1	1	1	1	2
none	25843	1	1	1	1	1	1	1	2	1	1	1	1	1	1
none	25852	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25853	1	1	1	1	1	1	1	1	0	1	0	1	1	1
none	25854	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25857.1.1.1	5	1	2	2	2	2	2	2	2	14	10	5	17	29
none	25857.1.1.2	1	1	0	0	0	0	1	0	0	1	1	1	2	1
none	25857.1.2	1	1	1	1	1	3	1	1	1	2	1	1	1	1
none	25857.2	1	1	11	12	11	10	15	5	7	2	2	2	12	11
none	25858	1	1	1	1	1	2	1	1	1	1	1	1	1	1
none	25861	1	2	1	1	1	1	2	1	1	1	1	1	1	2
none	25863	1	1	1	2	1	1	1	1	1	1	1	0	2	1
none	25868	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	2587	2	1	2	2	2	3	15	3	3	1	1	1	1	1
none	25873	3	4	2	2	1	1	1	1	1	4	4	3	3	5
none	25883.1	1	1	1	1	1	1	1	1	1	1	2	0	2	1
none	25883.2.1	1	5	1	1	2	1	1	1	1	1	1	1	1	1
none	25883.2.2	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	25884	1	0	0	0	0	0	0	0	0	0	0	0	0	1
none	25891	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25892	1	0	1	1	1	1	1	1	1	1	1	0	1	1
none	25896	1	1	1	1	1	1	1	1	1	1	0	1	2	1
none	25897	3	0	0	0	0	0	0	0	0	0	0	0	3	0
none	2590	1	1	1	1	1	10	2	1	1	1	1	1	1	1
none	25900	1	3	1	1	1	1	1	1	1	1	1	0	2	1
none	25902.1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	25902.2.1	1	1	1	1	1	1	1	1	1	1	2	0	1	3
none	25902.2.2	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	25903	4	2	1	1	1	1	1	1	1	1	1	1	1	2
none	25904	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25905.1	0	0	0	0	0	0	1	0	0	4	4	3	4	3
none	25905.2	5	6	11	12	16	12	11	13	12	2	2	2	2	3
none	25909	1	3	1	1	1	1	1	1	1	0	1	1	1	1
none	25910	1	1	1	1	1	1	1	1	1	1	2	4	1	2
none	25913	1	0	1	1	1	1	1	1	1	1	2	1	1	1
none	25915	1	1	1	1	1	1	1	1	1	1	1	1	0	1
none	25916	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	2592	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25921	1	1	1	2	1	1	1	1	1	1	2	1	1	1
none	25925	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25927	1	1	2	2	2	2	2	2	2	0	0	0	1	1
none	25929	0	0	1	1	1	1	1	1	1	0	0	0	0	1
none	25932	1	1	1	1	1	1	1	2	2	1	1	1	1	1
none	25933	1	3	1	1	1	1	1	1	1	1	1	1	1	1
none	25934	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25937	1	1	1	1	1	1	1	1	1	1	1	0	1	1
none	25941	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	25947	1	1	1	1	1	1	1	1	1	1	0	2	0	1
none	25949	1	0	1	2	1	1	2	1	0	1	1	0	0	0
none	25953	0	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25956	28	1	11	14	10	7	8	4	6	1	0	0	0	0
none	25956	28	1	11	14	10	7	8	4	6	1	0	0	0	0
none	25958	2	4	2	2	2	2	2	2	2	1	1	1	1	2
none	25960	1	1	1	0	0	1	1	0	0	1	1	1	1	1
none	25961	1	0	1	1	1	1	1	1	1	1	1	1	0	1
none	25969	1	3	1	1	1	1	1	1	1	1	0	1	1	1
none	2597	0	0	1	1	1	1	0	1	1	1	1	1	1	1
none	25971	1	1	1	2	1	1	1	1	1	2	1	2	0	1
none	2598	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25980	1	1	1	1	1	1	1	1	1	0	2	1	1	1
none	25984	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25985	1	1	1	1	1	1	1	1	1	1	1	1	1	5
none	25989	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	25991	1	1	1	1	1	1	1	1	1	1	1	1	1	12
none	25994	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	25997	2	2	3	3	3	2	3	3	2	3	3	3	2	1
none	25999	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	2600	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	26009	1	2	1	1	1	1	1	1	1	1	0	1	0	0
none	26010	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	26015	1	1	1	1	1	1	1	2	1	1	1	1	1	1
none	26017.1	3	1	3	3	3	3	3	3	3	1	1	1	1	1
none	26017.2	1	1	0	0	0	0	1	0	0	2	2	0	1	1
none	26018	0	2	1	1	2	1	1	1	1	0	0	0	1	3
none	26021	1	1	1	1	1	1	1	1	1	1	0	0	1	1
none	26023	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	26026	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	26027	2	1	1	1	1	1	1	1	1	1	1	1	1	2
none	26028	1	1	1	1	1	1	1	1	1	1	1	1	2	2
none	26030	0	5	1	3	4	1	4	4	4	1	3	3	1	4
none	26032	2	1	1	1	1	1	1	1	1	1	1	1	1	1
none	26034	1	1	1	1	1	1	1	1	1	2	1	1	1	1
none	26035	0	1	0	0	0	0	0	0	0	0	1	0	0	1
none	26039	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	26040	1	2	1	1	1	1	1	1	1	1	0	1	1	1
none	26043	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	26046	1	1	1	2	1	1	1	1	1	1	1	1	2	3
none	26051	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	26056	1	2	1	1	1	2	1	1	1	1	1	1	1	2
none	26058	0	1	0	0	0	0	0	0	0	1	1	1	0	2
none	26064	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	26066.1	1	1	1	1	1	1	1	2	1	1	2	1	1	1
none	26066.2	1	1	1	1	1	1	0	1	1	1	1	1	1	1
none	2607	1	1	0	0	0	0	0	0	0	0	0	0	1	1
none	26071	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	26073	1	0	1	1	1	1	1	1	1	1	1	1	2	1
none	26077	1	1	1	1	1	1	1	1	1	1	1	1	1	2
